1862 0
-8	7	1	9.498343	0.8032836	1
-8	7	3	10.58576	0.7057837	1
-8	7	4	13.50971	0.6057411	1
-8	7	5	15.26618	0.3893807	1
-8	7	7	14.0541	0.455643	1
-7	0	2	18.38266	1.04402	1
-7	0	4	23.9104	0.6861759	1
-7	0	5	33.45636	0.7609077	1
-7	0	6	10.45988	0.537771	1
-7	0	7	32.58826	0.7432358	1
-7	0	8	29.37034	0.6891445	1
-7	0	10	30.50945	0.7064139	1
-7	0	11	28.6179	0.678097	0
-7	0	12	16.60643	0.9075313	1
-7	0	13	32.86113	0.6201707	1
-7	0	14	20.48026	0.5568988	1
-7	0	17	8.299217	0.7781376	1
-7	1	1	9.983787	0.5174378	1
-7	1	2	19.03284	0.4633242	1
-7	1	3	18.49297	0.4520006	1
-7	1	5	27.47873	0.5323705	1
-7	1	6	14.80636	0.521628	1
-7	1	7	18.61843	0.4449146	1
-7	1	8	19.76274	0.4248132	1
-7	1	10	9.520823	0.5482952	1
-7	1	11	17.96976	0.3867836	1
-7	1	12	15.57209	0.4545708	1
-7	1	15	21.45027	0.4990326	0
-7	1	16	16.47666	0.5863159	1
-7	2	2	10.41525	0.5407841	1
-7	2	3	10.43784	0.4271594	0
-7	2	4	58.77156	0.9485829	0
-7	2	6	25.65757	0.7103179	1
-7	2	8	17.34405	0.6694389	1
-7	2	10	13.62407	0.6399951	1
-7	2	12	13.81828	0.9162892	1
-7	2	13	22.42231	0.4376642	1
-7	2	15	14.83768	0.5289171	1
-7	2	16	24.82785	0.5790118	1
-7	2	17	18.58045	0.5657482	1
-7	3	2	15.49502	0.3422282	1
-7	3	3	12.14327	0.5728415	1
-7	3	4	9.742213	0.5438474	1
-7	3	5	22.23351	0.6439662	1
-7	3	6	26.02966	0.6231073	0
-7	3	7	25.46367	0.618816	1
-7	3	8	12.37201	0.4223629	1
-7	3	9	13.04481	0.592019	1
-7	3	10	12.63502	0.5571927	0
-7	3	11	13.15686	0.3983408	1
-7	3	14	9.981347	0.7540074	1
-7	3	15	14.67377	0.5946804	1
-7	4	1	26.67579	0.5238155	1
-7	4	2	15.15434	0.3979856	1
-7	4	3	12.72585	0.3893383	1
-7	4	4	30.55042	0.5776377	1
-7	4	5	18.60621	0.5682852	1
-7	4	6	31.01137	0.5409077	1
-7	4	7	10.72225	0.7465035	1
-7	4	9	15.88143	0.3515353	1
-7	4	10	9.360603	0.7898543	1
-7	4	12	12.86638	0.4070163	0
-7	4	15	21.24328	0.5232727	1
-7	5	1	13.10836	0.8254045	1
-7	5	2	8.544803	0.6006818	1
-7	5	3	15.87654	0.7698509	1
-7	5	4	10.3335	0.4915656	1
-7	5	5	10.94255	0.5467268	1
-7	5	6	12.45739	0.4709442	1
-7	5	7	20.93175	0.3951973	0
-7	5	8	20.53398	0.5260558	1
-7	5	9	26.02128	0.3520256	1
-7	5	10	16.43098	0.4340581	1
-7	5	11	16.1172	0.7110618	1
-7	5	12	10.42924	0.8636824	1
-7	5	14	16.53616	0.6880131	1
-7	6	3	28.3952	0.7464654	1
-7	6	4	22.53012	0.4055004	1
-7	6	5	16.77939	0.3672016	1
-7	6	6	28.29874	0.4184373	1
-7	6	9	11.61961	0.7313324	1
-7	7	1	20.27112	0.9614528	1
-7	7	4	8.97484	0.6589478	1
-7	7	9	9.402236	0.442327	1
-7	7	10	15.042	0.6273336	1
-7	7	11	11.42449	0.6322598	1
-7	8	2	10.65393	0.5426142	1
-7	8	3	18.76939	0.4657767	1
-7	8	4	26.18302	0.5345013	1
-7	8	7	12.8325	0.8211506	0
-6	0	3	30.82884	1.073345	1
-6	0	4	21.01815	0.6442305	1
-6	0	5	54.99932	1.279714	1
-6	0	6	10.38308	0.3826627	1
-6	0	7	40.85133	0.9681531	1
-6	0	8	30.77407	0.8124201	1
-6	0	10	24.39993	0.5907394	1
-6	0	11	19.34326	0.587284	1
-6	0	12	10.49428	0.8719026	1
-6	0	14	23.02806	0.5046467	1
-6	0	15	11.90234	0.5426054	1
-6	0	18	26.57429	0.6724167	1
-6	1	2	44.77279	0.7967617	1
-6	1	3	12.42471	0.4028949	1
-6	1	4	17.67931	0.9771478	1
-6	1	5	16.84666	0.4295022	1
-6	1	6	19.75636	0.4362385	1
-6	1	7	12.7936	0.3988695	1
-6	1	8	29.00025	0.4701374	1
-6	1	9	24.00447	0.4362331	1
-6	1	10	24.99579	0.5249581	1
-6	1	11	9.294375	0.5281713	1
-6	1	12	24.81495	0.4635314	1
-6	1	13	13.00842	0.4029436	1
-6	1	14	10.50237	0.4346122	1
-6	1	15	21.1573	0.5171964	1
-6	1	16	10.5843	0.6064155	1
-6	2	1	17.43388	0.5823467	1
-6	2	2	40.17097	0.6731483	1
-6	2	3	18.50372	0.9977567	1
-6	2	4	23.52782	0.4317078	1
-6	2	5	25.44759	0.6403126	1
-6	2	6	31.98705	0.6360395	1
-6	2	7	45.23498	0.689187	0
-6	2	9	27.59507	0.4535816	1
-6	2	10	7.898451	0.5931271	1
-6	2	12	11.93777	0.4305493	1
-6	2	14	21.3142	0.3626181	0
-6	2	16	12.63748	0.5754187	1
-6	2	18	11.60163	1.127592	1
-6	3	2	31.46577	0.5346715	1
-6	3	3	26.38789	0.5461791	1
-6	3	4	18.44415	0.4322879	1
-6	3	5	8.39878	0.4525539	1
-6	3	6	29.32386	0.5053369	1
-6	3	7	12.67654	0.3803062	1
-6	3	8	24.67655	0.4153589	1
-6	3	9	13.98486	0.4239517	1
-6	3	10	13.11024	0.3394283	1
-6	3	11	16.60983	0.5815356	1
-6	3	12	19.09013	0.7393438	1
-6	3	13	16.26811	0.3954434	1
-6	3	14	13.50314	0.6195759	1
-6	3	15	12.35789	0.491868	0
-6	3	16	10.12193	0.8762983	1
-6	3	17	10.76388	0.6012931	1
-6	4	1	20.09921	0.445955	0
-6	4	2	8.638035	0.4689069	1
-6	4	3	16.34083	0.6261719	1
-6	4	4	13.27755	0.7536476	1
-6	4	5	18.53902	0.5506142	0
-6	4	7	18.08151	0.6564413	1
-6	4	8	10.1847	0.5042649	1
-6	4	9	19.14546	0.5608275	1
-6	4	11	22.08413	0.4363375	1
-6	4	12	10.33707	0.4598609	0
-6	4	13	10.87033	0.4273504	1
-6	4	14	6.944632	0.5486497	1
-6	4	15	11.60117	0.6307305	1
-6	4	16	10.96352	0.6514382	1
-6	5	1	12.06778	0.3816102	1
-6	5	3	29.8314	0.5063632	0
-6	5	4	12.21208	0.3480306	1
-6	5	5	21.35836	0.7331033	1
-6	5	6	10.17426	0.4960227	1
-6	5	8	28.66359	0.4135612	1
-6	5	9	24.9629	0.3983994	1
-6	5	12	17.76971	0.4332928	1
-6	5	13	11.30363	0.4637721	1
-6	5	15	21.86315	0.6584502	0
-6	5	16	19.20774	0.6262128	1
-6	6	1	29.39047	0.4519235	1
-6	6	2	14.6541	0.4242472	1
-6	6	3	21.62967	0.5804442	1
-6	6	4	20.24959	0.5271095	1
-6	6	5	24.15921	0.4135136	1
-6	6	6	11.0198	0.4519924	1
-6	6	8	8.686331	0.4506656	1
-6	6	9	14.77153	0.3216382	1
-6	6	10	13.11722	0.3256717	1
-6	6	11	21.05049	0.4957204	1
-6	6	12	13.13562	0.4331504	1
-6	6	13	12.99341	0.4628429	1
-6	7	1	25.02356	0.4432265	1
-6	7	2	37.5686	0.5527671	1
-6	7	3	11.77431	0.4647936	1
-6	7	5	17.92314	0.4767936	1
-6	7	7	8.898192	0.6840366	1
-6	7	9	13.06553	0.5436087	1
-6	7	11	9.137729	0.4640388	1
-6	7	12	11.35931	0.3792354	1
-6	8	1	16.30188	0.3974753	1
-6	8	2	33.6075	0.4520564	1
-6	8	3	16.01927	0.5678667	1
-6	8	5	21.56803	0.5294992	1
-6	8	7	17.04327	0.5041862	1
-6	8	8	9.170341	0.6031963	0
-6	8	9	15.47883	0.7541593	1
-6	9	1	9.134736	0.6632767	1
-6	9	2	18.86396	0.4175073	1
-6	9	5	12.94202	0.4644412	1
-5	0	1	10.73096	0.363481	1
-5	0	2	45.13029	1.07344	1
-5	0	3	60.2424	1.416372	1
-5	0	4	23.15923	0.8423563	1
-5	0	5	14.09232	0.5899134	1
-5	0	6	30.05241	0.7262581	1
-5	0	7	31.65872	0.7612548	0
-5	0	9	36.92762	0.8783612	1
-5	0	10	64.98984	1.370659	0
-5	0	11	31.73738	0.7145647	1
-5	0	12	14.38275	0.6110867	1
-5	0	14	11.23703	0.5218282	1
-5	1	2	12.28444	0.3502458	1
-5	1	3	32.87986	0.6043972	1
-5	1	4	28.91497	0.6386414	1
-5	1	5	14.77327	0.4148374	1
-5	1	6	27.99877	0.4819385	1
-5	1	7	25.55685	0.4767632	1
-5	1	8	21.16873	0.4159083	1
-5	1	9	9.221499	0.3448689	1
-5	1	10	33.54225	0.5286341	1
-5	1	11	19.61976	0.5008504	1
-5	1	12	30.57228	0.5665476	1
-5	1	13	32.02859	0.5514755	1
-5	1	14	10.4783	0.5813266	0
-5	1	16	17.63293	0.4729521	1
-5	1	17	15.13983	0.4579954	1
-5	2	1	24.6556	0.4980713	1
-5	2	2	7.960989	0.4169021	1
-5	2	3	22.5726	0.464168	1
-5	2	4	18.15533	0.5594415	1
-5	2	5	18.9285	0.5629056	1
-5	2	6	35.9065	0.6016901	1
-5	2	7	45.7059	0.804751	1
-5	2	8	28.69892	0.531843	0
-5	2	9	18.08357	0.5452044	1
-5	2	10	17.78116	0.5167097	1
-5	2	11	24.45447	0.4142477	1
-5	2	12	31.07213	0.5779167	1
-5	2	13	26.2718	0.4081617	1
-5	2	14	19.65165	0.4394511	1
-5	2	15	9.552596	0.5946403	1
-5	2	18	17.60528	0.5255201	1
-5	3	1	26.11699	0.5232884	1
-5	3	2	33.7165	0.5666817	0
-5	3	3	17.57717	0.6656325	0
-5	3	4	7.369983	0.6312839	1
-5	3	5	7.838565	0.3440476	1
-5	3	6	26.84443	0.5347134	1
-5	3	7	20.9518	0.6137416	1
-5	3	8	30.3831	0.4796642	1
-5	3	9	24.12597	0.4245791	1
-5	3	10	16.12196	0.3826181	1
-5	3	12	18.49343	0.4979737	1
-5	3	15	13.54114	0.4066894	1
-5	3	16	11.10318	0.6523955	1
-5	3	17	11.22655	0.7037768	0
-5	4	1	22.34939	0.4992778	0
-5	4	2	20.92607	0.5417094	1
-5	4	3	31.48379	0.6754128	1
-5	4	4	23.28275	0.5850038	0
-5	4	5	23.03283	0.4373639	1
-5	4	6	30.526	0.5533314	1
-5	4	9	19.47443	0.4257868	1
-5	4	10	21.83934	0.52571	0
-5	4	11	26.04999	0.4176313	1
-5	4	13	18.01248	0.4297974	1
-5	4	15	7.680811	0.6347945	1
-5	5	1	15.4102	0.471206	1
-5	5	2	18.52891	0.6791203	1
-5	5	3	25.59002	0.4691954	1
-5	5	5	8.644744	0.6571578	1
-5	5	6	9.65004	0.6849838	1
-5	5	7	15.61092	0.4282376	0
-5	5	8	28.59569	0.4825654	1
-5	5	9	28.29815	0.4782898	1
-5	5	10	30.05915	0.4562042	1
-5	5	12	9.308864	0.6247761	1
-5	5	13	19.51839	0.4548955	0
-5	5	14	9.275363	0.6897342	1
-5	6	1	23.98645	0.5458512	1
-5	6	2	11.19715	0.7368115	1
-5	6	3	43.28383	0.6524233	1
-5	6	4	10.60138	0.3253722	1
-5	6	5	9.706001	0.4115486	1
-5	6	6	9.556906	0.4877257	1
-5	6	7	13.96996	0.38172	1
-5	6	8	18.23323	0.5367438	0
-5	6	9	15.83641	0.4452285	1
-5	6	10	8.930553	0.369692	1
-5	6	11	23.64228	0.5790454	1
-5	6	13	12.02606	0.7936189	1
-5	7	1	23.76086	0.5527433	1
-5	7	2	8.958574	0.4595986	0
-5	7	6	16.45492	0.5357692	1
-5	7	8	11.42476	0.3851231	1
-5	7	9	31.35772	0.9107157	1
-5	7	12	14.13981	0.6753902	0
-5	8	1	11.18798	0.4192193	1
-5	8	3	8.415678	0.6277674	1
-5	8	6	14.8562	0.5702065	1
-5	8	7	24.11393	0.6308746	1
-5	8	8	21.98434	0.5074059	1
-5	8	9	10.82986	0.5487157	0
-5	8	11	10.99485	0.9165142	1
-5	9	4	7.10441	0.5501516	1
-5	9	5	10.52804	0.4843633	1
-5	9	7	12.95687	0.7797312	1
-4	0	1	144.788	4.868015	1
-4	0	2	14.5331	0.8138375	1
-4	0	3	30.568	1.051034	1
-4	0	4	26.1507	0.9128169	1
-4	0	5	8.784454	0.3006283	0
-4	0	7	71.83202	1.680176	1
-4	0	8	30.84128	0.7354723	1
-4	0	9	25.71301	0.6320464	1
-4	0	10	20.70572	0.6153893	1
-4	0	12	18.79431	0.6760718	1
-4	0	15	10.37436	0.5919337	1
-4	0	16	17.5034	0.7320513	1
-4	0	18	11.87647	0.6079305	1
-4	1	1	71.71949	1.180331	1
-4	1	2	40.1426	0.7189056	1
-4	1	3	40.73631	0.7292358	1
-4	1	4	16.07379	0.3511309	1
-4	1	5	33.22195	0.5635191	1
-4	1	6	23.35362	0.4759054	1
-4	1	7	39.09301	0.6572106	1
-4	1	8	14.95681	0.4075637	1
-4	1	9	29.94354	0.5084828	0
-4	1	10	27.29255	0.5480371	1
-4	1	11	13.06689	0.3446491	1
-4	1	12	8.171053	0.6286517	1
-4	1	14	16.47228	0.4456058	1
-4	1	15	11.56136	0.3839209	1
-4	1	16	21.53342	0.391378	1
-4	1	17	11.24311	0.5606766	1
-4	2	1	34.79847	0.5887465	1
-4	2	2	22.36305	0.5607675	1
-4	2	3	37.41541	0.628872	1
-4	2	4	43.8966	0.7321313	1
-4	2	5	53.9941	0.894067	1
-4	2	7	25.69429	0.5580012	1
-4	2	8	31.77083	0.5344427	1
-4	2	9	13.43491	0.5696079	1
-4	2	10	27.56488	0.4422222	1
-4	2	12	14.63387	0.628886	1
-4	2	14	14.0134	0.4310491	1
-4	2	15	21.39254	0.4531105	1
-4	2	16	13.52471	0.4009732	1
-4	2	17	8.072911	0.607772	1
-4	3	1	44.92701	0.7486324	1
-4	3	3	24.11067	0.5980871	1
-4	3	4	34.40396	0.5816327	1
-4	3	5	8.033712	0.3653745	1
-4	3	6	45.00247	0.7342804	1
-4	3	7	36.11085	0.6383038	1
-4	3	8	36.95358	0.6133265	1
-4	3	9	27.95478	0.4420165	1
-4	3	10	17.1083	0.5019054	0
-4	3	13	11.41971	0.5276073	1
-4	3	14	22.80614	0.4778411	1
-4	3	15	15.43026	0.8942103	1
-4	3	16	19.58269	0.4535535	1
-4	3	17	10.60377	0.9431097	1
-4	3	18	10.95798	0.671005	1
-4	4	1	15.60991	0.4247854	1
-4	4	2	23.38883	0.4295723	1
-4	4	3	8.238923	0.351019	1
-4	4	4	15.68252	0.4999368	1
-4	4	5	36.11747	0.5956623	1
-4	4	6	11.37435	0.6934628	1
-4	4	7	29.85016	0.534932	1
-4	4	8	21.79539	0.4541917	1
-4	4	9	28.05533	0.5083374	1
-4	4	10	12.25452	0.3637324	0
-4	4	11	31.4113	0.529061	1
-4	4	12	15.54443	0.324998	1
-4	4	14	15.52851	0.5266805	1
-4	4	15	10.5397	0.5151374	1
-4	5	2	18.7364	0.567818	1
-4	5	3	26.70338	0.572778	1
